37140000,1653500,1654500,1653300,1654400,201639
37200000,1654500,1654500,1653600,1654300,312547
37260000,1654300,1654300,1653100,1653400,284529
37320000,1653500,1656200,1653400,1656200,540835
37380000,1656300,1657100,1655900,1656600,693950
37440000,1656700,1657200,1656400,1656900,284399
37500000,1657000,1657500,1657000,1657400,903222
37560000,1657400,1657500,1656200,1656200,529134
37620000,1656200,1656800,1656100,1656200,324777
37680000,1656200,1656800,1656100,1656500,254614
37740000,1656600,1657000,1656400,1656400,216852
37800000,1656400,1656900,1656200,1656400,209968
37860000,1656400,1656600,1655700,1656600,245453
37920000,1656600,1657900,1656400,1657900,373382
37980000,1657900,1657900,1656800,1656800,323030
38040000,1656900,1656900,1655900,1656500,252504
38100000,1656500,1656600,1655600,1655700,589253
38160000,1655600,1655700,1654800,1655000,495349
38220000,1655000,1655600,1655000,1655500,237018
38280000,1655500,1655700,1654500,1655100,473081
38340000,1655100,1655700,1654800,1655500,322714
38400000,1655500,1656100,1655300,1655900,262119
38460000,1656000,1656500,1655600,1656200,117429
38520000,1656200,1656300,1655000,1655600,512091
38580000,1655500,1655800,1654500,1655100,288074
38640000,1655100,1655900,1655100,1655400,189598
38700000,1655400,1655600,1654500,1654700,228156
38760000,1654700,1654700,1651600,1652500,1036699
38820000,1652600,1653100,1652300,1653000,303859
38880000,1653100,1653600,1652800,1653600,207545
38940000,1653600,1653700,1653100,1653700,201794
39000000,1653700,1654000,1653300,1653700,216395
39060000,1653900,1653900,1653200,1653600,179698
39120000,1653600,1653900,1653100,1653200,583270
39180000,1653200,1653500,1650600,1650700,762428
39240000,1650600,1652100,1650500,1651500,581494
39300000,1651600,1651800,1650900,1650900,400613
39360000,1650900,1651300,1650500,1651300,352518
39420000,1651400,1652200,1651300,1651600,297477
39480000,1651600,1651600,1650900,1651100,225355
39540000,1651100,1651500,1649700,1650000,524396
39600000,1650000,1650800,1650000,1650600,368133
39660000,1650500,1651900,1650500,1651600,269547
39720000,1651500,1651800,1651200,1651400,245206
39780000,1651300,1652500,1651300,1652000,234520
39840000,1652000,1652300,1651300,1651400,231763
39900000,1651500,1652100,1651300,1651500,268000
39960000,1651500,1652000,1651100,1651100,391843
40020000,1651100,1651200,1649400,1650100,565660
40080000,1650100,1650200,1649000,1649600,289018
40140000,1649600,1649900,1648700,1648800,297895
40200000,1648700,1648900,1648200,1648500,733265
40260000,1648500,1649300,1648200,1649100,508620
40320000,1649100,1649100,1648500,1648900,316281
40380000,1649000,1649500,1648500,1648800,400764
40440000,1648700,1648700,1648000,1648000,397122
40500000,1648000,1648400,1647500,1647800,455903
40560000,1647800,1648200,1647300,1647500,411402
40620000,1647500,1648000,1647400,1648000,556372
